Incident energy,Cross section
1E-05,29.89785
1.0625E-05,29.05961
1.125E-05,28.2937
1.1875E-05,27.59043
1.25E-05,26.94184
1.375E-05,25.78324
1.5E-05,24.77653
1.625E-05,23.89171
1.75E-05,23.10644
1.875E-05,22.40374
2E-05,21.77038
2.1875E-05,20.9281
2.375E-05,20.19179
2.5625E-05,19.54149
2.75E-05,18.96212
2.9375E-05,18.44202
3.125E-05,17.97206
3.3125E-05,17.54494
3.5E-05,17.15475
3.875E-05,16.46667
4.25E-05,15.87816
4.625E-05,15.36822
5E-05,14.92153
5.3125E-05,14.58921
5.625E-05,14.28761
5.9375E-05,14.0125
6.25E-05,13.76045
6.875E-05,13.31451
7.5E-05,12.93195
8.125E-05,12.5999
8.75E-05,12.30881
9.375E-05,12.05144
0.0001,11.82219
0.00010625,11.61665
0.0001125,11.43129
0.00011875,11.26328
0.000125,11.11028
0.0001375,10.84192
0.00015,10.61427
0.0001625,10.41876
0.000175,10.24907
0.0001875,10.10045
0.0002,9.969235
0.00021875,9.798971
0.0002375,9.654285
0.00025625,9.529879
0.000275,9.421819
0.00029375,9.327117
0.0003125,9.24347
0.00033125,9.169071
0.00035,9.102481
0.0003875,8.988321
0.000425,8.894055
0.0004625,8.814931
0.0005,8.747591
0.00053125,8.698696
0.0005625,8.655207
0.00059375,8.616279
0.000625,8.581229
0.0006875,8.52066
0.00075,8.470156
0.0008125,8.4274
0.000875,8.390731
0.0009375,8.358935
0.001,8.331097
0.0010625,8.306519
0.001125,8.284657
0.0011875,8.265083
0.00125,8.247454
0.001375,8.216969
0.0015,8.191522
0.001625,8.16995
0.00175,8.151423
0.001875,8.135333
0.002,8.121222
0.0021875,8.103025
0.002375,8.08764
0.0025625,8.074451
0.00275,8.063007
0.0029375,8.052976
0.003125,8.044102
0.0033125,8.036189
0.0035,8.029083
0.003875,8.016822
0.00425,8.00659
0.004625,7.997892
0.005,7.990383
0.0053125,7.984852
0.005625,7.979865
0.0059375,7.975335
0.00625,7.971194
0.006875,7.963866
0.0075,7.957546
0.008125,7.951999
0.00875,7.947062
0.009375,7.942611
0.01,7.938555
0.010625,7.934825
0.01125,7.931366
0.011875,7.928135
0.0125,7.925099
0.01375,7.919501
0.015,7.914405
0.01625,7.909694
0.0175,7.905286
0.01875,7.901119
0.02,7.897148
0.021325,7.893114
0.02265,7.889228
0.023975,7.885466
0.0253,7.881807
0.02684375,7.877654
0.0283875,7.873601
0.031475,7.865732
0.0345625,7.858106
0.03765,7.850659
0.0407375,7.843348
0.043825,7.83614
0.0469125,7.829012
0.05,7.821946
0.053125,7.814844
0.05625,7.807781
0.059375,7.800748
0.0625,7.793737
0.06875,7.779763
0.075,7.765827
0.08125,7.7519
0.0875,7.737967
0.09375,7.724012
0.1,7.710024
0.10625,7.695996
0.1125,7.68192
0.11875,7.667788
0.125,7.65359
0.1375,7.625003
0.15,7.596135
0.1625,7.566949
0.175,7.537416
0.1875,7.507507
0.2,7.477196
0.2153516,7.43937
0.2307032,7.400822
0.2460548,7.361474
0.2614063,7.321228
0.2733038,7.289341
0.2852013,7.256765
0.2970988,7.2234
0.3089962,7.189118
0.3208937,7.153769
0.3268424,7.13562
0.3327911,7.117087
0.3387399,7.098122
0.3446886,7.078674
0.3506373,7.058686
0.3536117,7.048468
0.356586,7.038088
0.3596564,7.027196
0.3627267,7.01612
0.365797,7.004859
0.3688673,6.993424
0.3719376,6.98184
0.3750079,6.970154
0.3780782,6.958452
0.3811485,6.946869
0.3833722,6.938667
0.3855958,6.930739
0.3878194,6.923215
0.390043,6.916251
0.3922667,6.910025
0.3944903,6.904732
0.3989375,6.897706
0.4032032,6.896362
0.405336,6.897822
0.4074688,6.900637
0.4096016,6.904649
0.4117344,6.909618
0.4138672,6.915227
0.4149336,6.918159
0.416,6.921112
0.4173448,6.92479
0.4186895,6.928326
0.4200343,6.931629
0.421379,6.934613
0.4227238,6.937206
0.4240685,6.939343
0.4267579,6.942062
0.4375157,6.930903
0.4402872,6.923218
0.4430587,6.914218
0.4458302,6.904242
0.4486016,6.893585
0.4513731,6.882483
0.4541446,6.871117
0.4569161,6.859619
0.4596875,6.84808
0.4622071,6.837604
0.4647266,6.827172
0.4672462,6.8168
0.4697657,6.806499
0.4748048,6.786117
0.4798438,6.766019
0.4848829,6.746166
0.4899219,6.72651
0.5,6.687608
0.5290619,6.576505
0.5708384,6.414111
0.6126148,6.243327
0.6543913,6.059708
0.6961677,5.86527
0.7379442,5.651267
0.7797206,5.415214
0.8006089,5.286876
0.8214971,5.149989
0.8423853,5.002962
0.8632735,4.842711
0.8737177,4.755545
0.8841618,4.662559
0.8946059,4.562394
0.90505,4.453
0.9102721,4.394073
0.9154941,4.331936
0.9207162,4.266411
0.9259382,4.197623
0.9311603,4.126334
0.9363823,4.054543
0.9416044,3.986296
0.9468264,3.928566
0.9513673,3.89485
0.9559082,3.885266
0.9604491,3.908495
0.96499,3.971392
0.9694925,4.07542
0.973995,4.217189
0.9784975,4.386091
0.983,4.565926
0.98725,4.728827
0.9915,4.870057
0.99575,4.978689
1,5.049149
1.009413,5.075616
1.01412,5.037715
1.018826,4.979671
1.023533,4.910807
1.028239,4.838191
1.032946,4.766438
1.037652,4.698251
1.045506,4.595474
1.05336,4.507403
1.06645,4.391231
1.07954,4.310362
1.09263,4.264681
1.105719,4.257927
1.119464,4.301211
1.133208,4.4103
1.146953,4.606874
1.160697,4.922921
1.174442,5.405848
1.181314,5.730683
1.188186,6.126104
1.195058,6.606874
1.20193,7.191831
1.208802,7.905368
1.215674,8.779228
1.222874,9.912024
1.230073,11.32901
1.237273,13.11547
