
Incident energy;Cross section
7.601088;38.12454
7.60658;43.109
7.617565;53.94443
7.628549;65.21052
7.636722;73.18857
7.644895;80.20715
7.653068;85.72178
7.66124;89.27115
7.67;90.54538
7.678656;89.11308
7.687312;85.15256
7.695968;79.05465
7.704624;71.38636
7.728276;47.59324
7.740102;36.72228
7.746015;31.93231
7.751928;27.63274
7.756715;24.51848
7.761502;21.72654
7.766289;19.24367
7.771075;17.05154
7.775862;15.12682
7.780649;13.44549
7.785436;11.98233
7.790222;10.71268
7.795009;9.612208
7.799796;8.659067
7.804583;7.833088
7.809369;7.116381
7.814156;6.492775
7.818942;5.948734
7.823729;5.472168
7.828515;5.053164
7.836963;4.428368
7.84541;3.91939
7.853857;3.498813
7.862304;3.146654
7.870752;2.848198
7.879199;2.592613
7.887646;2.371656
7.896093;2.179059
7.912988;1.860502
7.929882;1.609007
7.946776;1.40645
7.96367;1.24063
7.978312;1.119987
7.992954;1.016454
8.007596;0.9269145
8.022237;0.8489432
8.036879;0.780608
8.051521;0.7203815
8.080804;0.6195485
8.110088;0.539018
8.139371;0.4736414
8.168655;0.4197131
8.197938;0.3746302
8.224969;0.3392789
8.252;0.3088326
8.279031;0.2824369
8.306062;0.2594062
8.333093;0.2391913
8.360124;0.2213504
8.414186;0.1914225
8.468248;0.1674629
8.52231;0.1480224
8.576372;0.1320909
8.630433;0.1187454
8.67999;0.1083017
8.729547;0.09929733
8.779104;0.09148708
8.82866;0.08466916
8.878217;0.07868156
8.927774;0.07339469
9.026887;0.06452128
9.126001;0.05741159
9.225114;0.05162729
9.324227;0.0468586
9.42334;0.04291082
9.567505;0.03822934
9.71167;0.03448093
9.855835;0.03145988
9.927918;0.03026461
9.963959;0.03003658
10.0;0.03051577
10.0315;0.03169928
10.06299;0.03345848
10.12598;0.037701
10.25195;0.04666212
10.37793;0.05584861
10.5039;0.06524459
10.62988;0.07475037
10.75585;0.08441162
10.88183;0.09416721
11.0078;0.1040321
11.25975;0.1240072
11.5117;0.1442696
11.76365;0.1647857
12.01559;0.1854836
12.2617;0.2059162
12.5078;0.2265352
12.7539;0.2473346
13.0;0.2666051
13.39839;0.2697213
13.59758;0.2707479
13.79677;0.2720673
13.99452;0.2737376
14.19227;0.2758731
14.39002;0.2786268
14.58777;0.2822151
14.78552;0.2868947
14.8844;0.289866
14.98327;0.293356
15.08215;0.2974897
15.18102;0.3024312
15.27989;0.3084025
15.37876;0.3157082
15.46445;0.3234426
15.55014;0.3328276
15.63583;0.3443423
15.72152;0.3589282
15.80721;0.3776753
15.85006;0.3891046
15.8929;0.4022748
15.93575;0.4175678
15.97859;0.4354569
16.02144;0.4565632
16.06428;0.4816658
16.10383;0.5093249
16.14338;0.54254
16.18293;0.5830122
16.22248;0.6330623
16.26203;0.6959721
16.28181;0.7336943
16.30158;0.7766089
16.32136;0.8257848
16.34113;0.8824671
16.36091;0.9483724
16.38068;1.025596
16.40375;1.133953
16.42682;1.268176
16.44989;1.437931
16.46143;1.540619
16.47296;1.658461
16.4845;1.795245
16.49603;1.955573
16.50757;2.146424
16.5191;2.376901
16.53064;2.660911
16.54217;3.01739
16.55371;3.474896
16.55948;3.753281
16.56524;4.072276
16.57101;4.440402
16.57678;4.865782
16.58255;5.358383
16.58832;5.929582
16.59409;6.592218
16.59986;7.360588
16.60563;8.250384
16.61139;9.276627
16.61716;10.46078
16.62293;11.81976
16.6287;13.37225
16.63446;15.13323
16.64023;17.12581
16.646;19.36201
16.65177;21.85368
16.65753;24.60355
16.66412;28.07433
16.67071;31.88524
16.67978;37.64954
16.68884;43.92045
16.69791;50.56482
16.70697;57.36803
16.72509;70.45439
16.73415;76.16385
16.74321;80.9333
16.75535;85.41533
16.76748;87.3148
16.77;87.36305
16.77505;87.09658
16.78354;85.57466
16.79203;82.77917
16.80052;78.84944
16.80901;73.97434
16.81842;67.7369
16.82782;60.94587
16.84663;46.93541
16.86387;35.06659
16.87249;29.83662
16.88111;25.17074
16.88973;21.09116
16.89835;17.58874
16.90697;14.63065
16.91559;12.16803
16.92422;10.14086
16.93284;8.492678
16.94146;7.161059
16.95008;6.090499
16.9587;5.23166
16.96732;4.542176
16.97594;3.986709
16.98456;3.536483
16.99318;3.168538
17.0018;2.864851
17.01042;2.611452
17.01904;2.397611
17.02766;2.215131
17.03628;2.057755
17.05352;1.800299
17.06998;1.606832
17.08644;1.449922
17.1029;1.320265
17.11935;1.211582
17.13581;1.119252
17.15226;1.040108
17.16872;0.9715915
17.18517;0.911901
17.20163;0.8594913
17.21809;0.8132325
17.251;0.7356055
17.28391;0.6733612
17.31682;0.6226643
17.3466;0.5844766
17.37638;0.5520626
17.40616;0.5242945
17.43594;0.5002943
17.46572;0.4793845
17.4955;0.461047
17.55505;0.430568
17.61461;0.4064579
17.67416;0.3870761
