Incident energy,Cross section
38000000,0.1861076
39000000,0.1792892
40000000,0.1726549
42000000,0.1602692
44000000,0.1491296
46000000,0.1389937
46300000,0.1375498
48000000,0.1296743
50000000,0.1210233
52000000,0.1129642
53000000,0.1091637
54000000,0.1055122
56000000,0.09860264
58000000,0.09212536
60000000,0.08603488
62000000,0.08032726
64000000,0.07500505
66000000,0.07003791
68000000,0.06539796
70000000,0.06105974
72000000,0.05699962
74000000,0.05319605
76000000,0.04962938
78000000,0.04628135
80000000,0.04313553
82000000,0.04028305
84000000,0.03777872
86000000,0.03556128
88000000,0.03358036
90000000,0.03179334
92000000,0.03016481
94000000,0.02866481
96000000,0.02726798
98000000,0.02595276
100000000,0.024701
102000000,0.02351319
104000000,0.02237458
106000000,0.02129311
108000000,0.02027464
110000000,0.01932354
112000000,0.01844278
114000000,0.01763428
116000000,0.01689906
118000000,0.01623746
120000000,0.01564889
122000000,0.01511739
124000000,0.01462773
126000000,0.01417108
128000000,0.01373963
129000000,0.01353117
130000000,0.0133265
132000000,0.01293191
134000000,0.01255807
136000000,0.01220204
138000000,0.01186114
140000000,0.01153298
142000000,0.01121798
144000000,0.01092749
146000000,0.01066369
148000000,0.01042698
150000000,0.01021766
