Incident energy,Cross section
1E-05,212.1719
1.0625E-05,205.8347
1.125E-05,200.0332
1.1875E-05,194.6959
1.25E-05,189.764
1.375E-05,180.9289
1.5E-05,173.2225
1.625E-05,166.4231
1.75E-05,160.3658
1.875E-05,154.9247
2E-05,150.0019
2.1875E-05,143.4245
2.375E-05,137.6421
2.5625E-05,132.5064
2.75E-05,127.9052
2.9375E-05,123.7518
3.125E-05,119.9778
3.3125E-05,116.529
3.5E-05,113.361
3.875E-05,107.7291
4.25E-05,102.8599
4.625E-05,98.59524
5E-05,94.81963
5.3125E-05,91.98351
5.625E-05,89.387
5.9375E-05,86.99815
6.25E-05,84.79066
6.875E-05,80.83586
7.5E-05,77.38596
8.125E-05,74.34187
8.75E-05,71.62977
9.375E-05,69.19335
0.0001,66.98883
0.00010625,64.98158
0.0001125,63.14382
0.00011875,61.45295
0.000125,59.89036
0.0001375,57.0907
0.00015,54.6482
0.0001625,52.49279
0.000175,50.57223
0.0001875,48.84671
0.0002,47.28526
0.00021875,45.19851
0.0002375,43.36343
0.00025625,41.73312
0.000275,40.27206
0.00029375,38.9528
0.0003125,37.75375
0.00033125,36.65766
0.00035,35.65055
0.0003875,33.85945
0.000425,32.31
0.0004625,30.9522
0.0005,29.74943
0.00053125,28.8455
0.0005625,28.01756
0.00059375,27.2555
0.000625,26.55099
0.0006875,25.288
0.00075,24.18531
0.0008125,23.2115
0.000875,22.34316
0.0009375,21.56244
0.001,20.85546
0.0010625,20.21122
0.001125,19.6209
0.0011875,19.07734
0.00125,18.57461
0.001375,17.67285
0.0015,16.88491
0.001625,16.18852
0.00175,15.56709
0.001875,15.00794
0.002,14.50124
0.0021875,13.82291
0.002375,13.22522
0.0025625,12.69324
0.00275,12.21566
0.0029375,11.78372
0.003125,11.39054
0.0033125,11.0306
0.0035,10.6994
0.0036875,10.39328
0.003875,10.10918
0.00425,9.597223
0.004625,9.147479
0.005,8.748222
0.0053125,8.447654
0.005625,8.171994
0.0059375,7.917968
0.00625,7.682859
0.006875,7.2607
0.0075,6.891364
0.008125,6.564666
0.00875,6.273065
0.009375,6.010796
0.01,5.773345
0.010625,5.55712
0.01125,5.359224
0.011875,5.177294
0.0125,5.009363
0.013125,4.853769
0.01375,4.709091
0.015,4.447809
0.01625,4.21787
0.0175,4.013766
0.01875,3.831332
0.02,3.667254
0.021325,3.510395
0.02265,3.368587
0.023975,3.239758
0.0253,3.122207
0.02665079,3.012505
0.02800157,2.911795
0.02935235,2.819035
0.03070313,2.733354
0.03205391,2.654015
0.03340469,2.580392
0.03610625,2.448199
0.03880782,2.333009
0.04150938,2.231671
0.04421094,2.141966
0.0469125,2.062293
0.05,1.981791
0.053125,1.910116
0.05625,1.84689
0.059375,1.79097
0.0625,1.741421
0.065625,1.697474
0.06875,1.658492
0.071875,1.623948
0.075,1.593421
0.078125,1.566586
0.08125,1.54313
0.0875,1.50492
0.09375,1.47688
0.1,1.458069
0.10625,1.447685
0.1125,1.445177
0.11875,1.45023
0.125,1.462738
0.13125,1.482784
0.1375,1.510636
0.14375,1.546754
0.15,1.591805
0.15625,1.646674
0.1625,1.712442
0.16875,1.79049
0.171875,1.834753
0.175,1.882937
0.178125,1.935376
0.18125,1.992423
0.184375,2.054471
0.1875,2.121972
0.190625,2.195446
0.19375,2.275491
0.196875,2.362788
0.2,2.458126
0.2035549,2.577517
0.2071097,2.710038
0.2106645,2.857507
0.2142193,3.022063
0.2177741,3.206245
