Incident energy; cross section
0.84375,51.87492
0.875,48.72876
0.90625,45.98305
0.9375,43.56656
0.96875,41.4237
1,39.51046
1.03125,37.79188
1.0625,36.25051
1.125,33.5628
1.1875,31.29501
1.25,29.36256
1.3125,27.69391
1.375,26.23652
1.4375,24.95093
1.5,23.80698
1.5625,22.78127
1.625,21.85974
1.75,20.25449
1.875,18.89939
2,17.74266
2.1875,16.28573
2.375,15.07966
2.5625,14.0648
2.75,13.19863
2.9375,12.45122
3.125,11.80083
3.3125,11.23131
3.5,10.73192
3.875,9.901803
4.25,9.256732
4.625,8.768907
5,8.424414
5.260035,8.273602
5.520069,8.200777
5.682591,8.204219
5.845112,8.252608
6.007634,8.356398
6.170155,8.530999
6.251416,8.64547
6.332677,8.792482
6.413938,8.972772
6.495198,9.192887
6.576459,9.461984
6.65772,9.792338
6.738981,10.20077
6.820241,10.71073
6.882541,11.18795
6.944841,11.75895
7.007141,12.46465
7.069441,13.3422
7.131741,14.45058
7.162891,15.11804
7.194041,15.88056
7.225191,16.75709
7.256341,17.77066
7.287491,18.9515
7.318641,20.34389
7.348437,21.92997
7.378232,23.8341
7.408028,26.14863
7.437823,29.00449
7.452721,30.69202
7.467619,32.5927
7.482517,34.7452
7.497414,37.19732
7.512312,40.00989
7.52721,43.2604
7.542108,47.05022
7.557005,51.51339
7.571903,56.83095
7.586801,63.2487
7.601699,71.10863
7.616597,80.89648
7.624046,86.72219
7.631495,93.31671
7.638944,100.8208
7.646393,109.4053
7.653842,119.2768
7.661291,130.6837
7.66874,143.9202
7.676188,159.3273
7.685669,182.7035
7.695149,211.1262
7.70463,245.5352
7.71411,286.7838
7.720882,320.7973
7.727654,358.7167
7.734426,400.4637
7.741197,445.7381
7.747969,494.0051
7.75474,544.4205
7.761512,595.8798
7.768283,646.9785
7.778847,722.1298
7.789411,785.7926
7.799975,831.4869
7.810538,854.0692
7.8158,855.7172
7.826325,839.4671
7.83685,798.8107
7.849435,724.2505
7.862019,631.4586
7.874604,531.8667
7.887188,435.4368
7.897125,366.181
7.907061,305.1603
7.916998,253.0539
7.926934,209.6575
7.936871,174.1654
7.946807,145.4957
7.956744,122.4822
7.96668,104.0391
7.974525,92.07605
7.98237,81.97337
7.990215,73.4016
7.998059,66.08989
8.005904,59.81477
8.013748,54.39824
8.021593,49.69374
8.029437,45.58512
8.037282,41.97624
8.045126,38.79073
8.060815,33.44668
8.076504,29.16994
8.092193,25.69643
8.106837,23.01367
8.12148,20.75718
8.136123,18.84333
8.150766,17.20811
8.16541,15.80167
8.180053,14.58503
8.209339,12.60185
8.238626,11.07239
8.267912,9.87108
8.297199,8.912825
8.326485,8.139992
8.359956,7.43148
8.393426,6.866571
8.426897,6.412301
8.460367,6.044747
8.493838,5.746535
8.527308,5.504306
8.594248,5.1428
8.661189,4.89906
8.728129,4.741616
8.79507,4.647992
8.86201,4.603327
8.945686,4.602094
9.029362,4.652495
9.113038,4.75264
9.196713,4.890731
9.297124,5.119313
9.397535,5.425771
9.497946,5.826007
9.598357,6.3387
9.698768,7.016653
9.799179,7.930806
9.849385,8.503864
9.89959,9.17642
