
Incident energy; Cross section
3.589247;7.724496
3.644277;8.570715
3.699306;9.653691
3.754336;11.05967
3.781851;11.92676
3.809365;12.93699
3.83688;14.12541
3.864394;15.5362
3.891909;17.22721
3.919423;19.28908
3.942536;21.40682
3.965648;23.98934
3.98876;27.18471
4.011872;31.21029
4.023429;33.63086
4.034985;36.39287
4.046541;39.56546
4.058097;43.23629
4.069653;47.51908
4.081209;52.56455
4.092765;58.57609
4.104321;65.83207
4.115878;74.72024
4.127434;85.78747
4.13899;99.83088
4.144768;108.3184
4.150546;118.0352
4.156325;129.2275
4.162103;142.1918
4.167881;157.2968
4.173659;174.9866
4.179437;195.79
4.185215;220.3233
4.190993;249.2821
4.196771;283.4196
4.201173;313.3789
4.206676;356.1769
4.212179;405.4091
4.217682;461.4233
4.223185;524.2764
4.228688;593.6256
4.234191;668.6291
4.239694;747.8724
4.245196;829.3257
4.254288;961.7159
4.26338;1078.945
4.272472;1166.191
4.281563;1211.137
4.2855;1215.543
4.291425;1204.5
4.29735;1173.015
4.304071;1115.246
4.310791;1038.575
4.317512;948.719
4.324232;851.7495
4.337673;658.086
4.344393;569.6278
4.351113;490.1187
4.359617;403.8353
4.363869;366.7307
4.36812;333.4741
4.372372;303.8217
4.376623;277.5167
4.380875;254.2537
4.385126;233.7453
4.389378;215.6896
4.393629;199.8183
4.402132;173.6127
4.410635;153.3704
4.419138;137.7188
4.426224;127.4293
4.43331;119.1586
4.440396;112.5649
4.447482;107.3893
4.454568;103.4365
4.461654;100.5605
4.475825;97.62902
4.484269;97.48215
4.492713;98.42617
4.5096;103.3155
4.52625;111.5224
4.5429;122.0532
4.55955;133.1686
4.567875;138.2126
4.5762;142.4786
4.5873;146.4243
4.5984;147.847
4.606725;147.0498
4.61505;144.6258
4.6317;135.3499
4.649127;121.0185
4.666553;104.6214
4.675266;96.4314
4.683979;88.56082
4.692692;81.16429
4.701405;74.33573
4.707415;69.98068
4.713425;65.91976
4.719435;62.14873
4.725445;58.65817
4.731455;55.43506
4.737465;52.46404
4.743475;49.72853
4.749484;47.21185
4.761504;42.76571
4.773524;38.99844
4.785544;35.79692
4.797563;33.06467
4.810216;30.60654
4.822868;28.50219
4.848173;25.12104
4.873478;22.56676
4.898782;20.61136
4.924087;19.0975
4.949391;17.90992
4.974696;16.96974
5.0;16.22695
5.047641;15.23516
5.095282;14.63309
5.142923;14.3233
5.190563;14.2531
5.279526;14.56955
5.368488;15.33833
5.457451;16.4832
5.546413;17.92586
5.679857;20.42745
5.813301;22.85575
5.880023;23.81783
5.946745;24.48949
6.013467;24.81579
6.080188;24.776
6.169151;24.22189
6.258113;23.30764
6.347076;22.36323
6.436038;21.77179
6.480519;21.77782
6.52433;22.13179
6.568141;22.97275
6.611952;24.53383
6.633858;25.71228
6.655763;27.26499
6.676195;29.15291
6.696627;31.59724
6.717059;34.78201
6.73749;38.97547
6.757922;44.57106
