Incident energy;Cross section
1.0E-5;2079.94
1.0625E-5;2017.839
1.125E-5;1960.988
1.1875E-5;1908.687
1.25E-5;1860.359
1.375E-5;1773.784
1.5E-5;1698.271
1.625E-5;1631.648
1.75E-5;1572.297
1.875E-5;1518.984
2.0E-5;1470.752
2.1875E-5;1406.31
2.375E-5;1349.659
2.5625E-5;1299.345
2.75E-5;1254.269
2.9375E-5;1213.581
3.125E-5;1176.612
3.3125E-5;1142.829
3.5E-5;1111.798
3.875E-5;1056.636
4.25E-5;1008.946
4.625E-5;967.1814
5.0E-5;930.2082
5.3125E-5;902.4368
5.625E-5;877.0132
5.9375E-5;853.6241
6.25E-5;832.012
6.875E-5;793.2963
7.5E-5;759.5272
8.125E-5;729.7338
8.75E-5;703.1926
9.375E-5;679.352
1.0E-4;657.783
1.0625E-4;638.1464
1.125E-4;620.1699
1.1875E-4;603.6321
1.25E-4;588.3506
1.375E-4;560.9758
1.5E-4;537.0987
1.625E-4;516.0327
1.75E-4;497.2663
1.875E-4;480.4095
2.0E-4;465.1589
2.1875E-4;444.7832
2.375E-4;426.8711
2.5625E-4;410.9629
2.75E-4;396.711
2.9375E-4;383.8465
3.125E-4;372.1581
3.3125E-4;361.4768
3.5E-4;351.6659
3.875E-4;334.226
4.25E-4;319.1488
4.625E-4;305.9451
5.0E-4;294.2564
5.3125E-4;285.477
5.625E-4;277.44
5.9375E-4;270.0463
6.25E-4;263.2145
6.875E-4;250.9766
7.5E-4;240.3029
8.125E-4;230.8863
8.75E-4;222.4981
9.375E-4;214.9639
0.001;208.1479
0.0010625;201.9429
0.001125;196.2628
0.0011875;191.0375
0.00125;186.2095
0.001375;177.5612
0.0015;170.0185
0.001625;163.3643
0.00175;157.4368
0.001875;152.1129
0.002;147.2966
0.0021875;140.8626
0.002375;135.2074
0.0025625;130.1859
0.00275;125.6882
0.0029375;121.6293
0.003125;117.9422
0.0033125;114.5734
0.0035;111.4794
0.003875;105.98
0.00425;101.226
0.004625;97.06313
0.005;93.3792
0.0053125;90.6135
0.005625;88.08295
